name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jakarta,2024-01-21,32.6,25,28,39.8,25,31.2,24.4,81.6,6.882,100,12.5,rain,0,0,50,28.9,252.8,1010.1,52.6,6.4,246.4,21.5,9,10,2024-01-21T05:51:11,2024-01-21T18:16:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-01-22,34.5,25,29.4,40.6,25,32.8,23.5,72.5,0.001,100,4.17,rain,0,0,48.2,29.1,258.8,1010.3,48,7.2,201.7,17.2,8,10,2024-01-22T05:51:35,2024-01-22T18:16:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-01-23,34,26,29.3,40.9,26,33.4,24.1,74.6,0.002,100,4.17,rain,0,0,44.6,25.9,240.4,1010.8,45,7.5,218.5,18.9,7,10,2024-01-23T05:51:59,2024-01-23T18:16:43,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-01-24,33,25,29.2,39.1,25,32.9,23.6,72.3,0,0,0,,0,0,40.7,28.9,252.9,1010.9,48.6,7.9,240.2,20.7,8,10,2024-01-24T05:52:21,2024-01-24T18:16:51,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-01-25,34.4,25.7,29.7,41,25.7,34,24.2,74,0,0,0,,0,0,27.4,25.4,268.9,1011.8,44.8,7.5,269.3,23.2,9,30,2024-01-25T05:52:43,2024-01-25T18:16:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-01-26,32,26,29,39.2,26,33.6,24.8,78.8,0.004,100,4.17,rain,0,0,37.1,35.9,314.9,1012.8,49.2,6.9,231.1,19.9,8,30,2024-01-26T05:53:04,2024-01-26T18:17:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-01-27,27.8,24.3,26.1,33.1,24.3,27.5,24.7,91.8,19.479,100,29.17,rain,0,0,30.6,14.6,251,1012.7,76.7,5.6,179.2,15.4,8,30,2024-01-27T05:53:25,2024-01-27T18:17:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-01-28,30.3,24.6,27,37.4,24.6,29.8,24.8,88.5,15.546,100,25,rain,0,0,37.1,18.1,306.9,1012.6,63.3,5.7,201.3,17.2,8,30,2024-01-28T05:53:45,2024-01-28T18:17:15,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-01-29,29.6,24.6,26.7,36.2,24.6,29.1,24.9,89.9,17.109,100,16.67,rain,0,0,24.8,18,328.9,1012.3,61.5,5.7,129.5,11.2,6,30,2024-01-29T05:54:04,2024-01-29T18:17:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-01-30,29.7,24.7,27.2,36.1,24.7,30.3,25,88.4,34.859,100,16.67,rain,0,0,35.3,16,326.8,1012.2,64,5.6,125,10.8,6,30,2024-01-30T05:54:23,2024-01-30T18:17:21,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-01-31,30.3,25,27.4,36.8,25,30.1,24.7,85.8,84.477,100,16.67,rain,0,0,29.2,17,283.1,1012.8,67.3,5.5,153.6,13.3,5,10,2024-01-31T05:54:41,2024-01-31T18:17:23,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-01,32,24.3,27.6,39.6,24.3,30.3,24.8,85.4,0.569,100,8.33,rain,0,0,31,20.2,283.2,1012.4,61.2,5.8,201.8,17.4,9,30,2024-02-01T05:54:58,2024-02-01T18:17:23,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-02,34,24.3,28.1,42.3,24.3,31,24.8,84.1,39.754,100,12.5,rain,0,0,28.8,30.7,277.2,1011.3,58.9,6.2,219.7,18.8,9,30,2024-02-02T05:55:15,2024-02-02T18:17:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-03,31.3,24.6,27.5,37.4,24.6,30.5,24.6,85.1,0,0,0,rain,0,0,25.9,26.1,264,1011.8,55.8,6.7,117.1,10.1,4,30,2024-02-03T05:55:31,2024-02-03T18:17:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-04,30.7,25,27.7,36.8,25,30.8,24.5,83.1,14.551,100,12.5,rain,0,0,61.2,24.5,255.4,1012.4,52.6,6.9,151.9,13.1,6,10,2024-02-04T05:55:46,2024-02-04T18:17:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-05,31.7,25.2,27.6,38.5,25.2,30.6,24.9,86.1,0.614,100,4.17,rain,0,0,29.5,33.8,306.9,1012.6,57.3,5.8,172.7,15,6,30,2024-02-05T05:56:00,2024-02-05T18:17:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-06,30,24,26.5,37.3,24,28.2,24.5,88.9,9.961,100,20.83,rain,0,0,42.5,32.7,250.6,1012.4,59.6,5.7,161.8,14,6,10,2024-02-06T05:56:14,2024-02-06T18:17:13,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-07,33.1,24,27.9,39.4,24,30.8,23.9,80.2,0,0,0,,0,0,30.6,21.1,251.1,1011.4,55.1,6.5,233.3,20.1,9,10,2024-02-07T05:56:27,2024-02-07T18:17:08,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-08,32.7,24.3,28.6,40.6,24.3,32.2,24.3,78.5,0,0,0,rain,0,0,22.3,18.4,295,1010.5,42.9,6.5,286.4,24.5,9,30,2024-02-08T05:56:40,2024-02-08T18:17:02,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-09,32,25.7,28.7,40,25.7,33.3,24.9,80.6,0,0,0,rain,0,0,22.7,15.2,333.5,1010.7,50.4,6.6,255.2,22.2,9,30,2024-02-09T05:56:51,2024-02-09T18:16:55,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-10,31.7,26,28.2,38.8,26,31.9,25.1,84,1.491,100,16.67,rain,0,0,25.9,25.6,282,1012.5,64.1,5.5,235.3,20.2,9,30,2024-02-10T05:57:02,2024-02-10T18:16:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-11,32,25,28.5,38.7,25,32.6,24.7,80.8,0,0,0,rain,0,0,31.3,22.1,298.3,1012.6,49.1,6.1,249.4,21.5,8,30,2024-02-11T05:57:12,2024-02-11T18:16:39,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-12,32,25.3,28.8,38.4,25.3,33.6,25.1,81.3,6.092,100,16.67,rain,0,0,37.1,18.2,308.6,1012.2,51.6,6.3,245.7,21.4,8,30,2024-02-12T05:57:22,2024-02-12T18:16:30,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-13,31.7,25,28.6,37.9,25,32.8,25,81.5,4.369,100,12.5,rain,0,0,29.2,28.8,317.2,1011.4,52.9,6.6,239.1,20.7,9,30,2024-02-13T05:57:30,2024-02-13T18:16:20,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-14,30.7,25,27.6,37.3,25,31.5,25.4,88.4,143.411,100,20.83,rain,0,0,23.8,11.2,317,1010.8,68.6,6,152.9,13.1,5,30,2024-02-14T05:57:39,2024-02-14T18:16:09,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-15,31.1,26.4,28.5,38.6,26.4,34,25.8,85.9,9.853,100,12.5,rain,0,0,28.1,13.1,340.6,1010.8,55.4,6.2,235.8,20.2,8,60,2024-02-15T05:57:46,2024-02-15T18:15:57,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-16,29.7,25.6,27.9,36.4,25.6,32.6,25.7,87.6,0,0,0,rain,0,0,28.8,26.9,321.2,1010.6,58.9,5.7,147.6,12.9,6,30,2024-02-16T05:57:53,2024-02-16T18:15:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-17,31,26,28,38.5,26,31.8,25.4,86,17.719,100,25,rain,0,0,28.1,19.5,291.3,1010.5,63.8,5.5,212.2,18.4,7,30,2024-02-17T05:57:59,2024-02-17T18:15:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-18,31.7,26,28.3,39.2,26,32.3,25,82.8,0.008,100,4.17,rain,0,0,24.5,23.4,316.8,1010.7,64,6.2,192,16.4,7,30,2024-02-18T05:58:04,2024-02-18T18:15:17,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-19,31.7,26.3,29,38.8,26.3,34.2,25.2,80.3,0.071,100,8.33,rain,0,0,19.8,32.5,323.6,1010.9,51.5,6.3,231.7,20,8,30,2024-02-19T05:58:09,2024-02-19T18:15:02,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-20,32.7,26.3,29.4,40.2,26.3,35.2,25.5,80,0,0,0,rain,0,0,27.7,31,329.9,1010.3,43.3,6.5,275.9,23.9,9,30,2024-02-20T05:58:13,2024-02-20T18:14:47,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-21,32.4,27,29.1,40.2,30.8,34.8,25.4,81,0.198,100,12.5,rain,0,0,25.9,14,288.3,1010.2,59.4,5.1,205.2,17.6,7,30,2024-02-21T05:58:17,2024-02-21T18:14:31,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-22,35,26.7,29.6,41.8,29.7,35.2,25,77.7,2.895,100,4.17,rain,0,0,37.1,25.3,271.6,1010.5,57.6,6.5,211,18.3,8,30,2024-02-22T05:58:20,2024-02-22T18:14:14,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-23,33.8,25.6,29.7,41,25.6,34.6,24.5,74.3,0,0,0,,0,0,35.3,20.1,267.6,1010.1,49.7,6.8,255.7,22,9,30,2024-02-23T05:58:22,2024-02-23T18:13:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-24,32,26,28.9,40.7,26,34.3,25.2,80.6,0.2,100,12.5,rain,0,0,29.5,26.9,313.6,1010,59.9,6.4,216.6,18.7,8,30,2024-02-24T05:58:24,2024-02-24T18:13:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-25,31.3,25,28,38.3,25,31.9,24.8,83,8.18,100,20.83,rain,0,0,25.6,21.7,280.1,1010.2,66.3,6.4,190.3,16.4,7,30,2024-02-25T05:58:25,2024-02-25T18:13:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-02-26,31,25.3,28.2,37.3,25.3,31.7,24.6,81.5,18.759,100,12.5,rain,0,0,24.5,13.2,301.7,1010.1,64.9,6.6,161.4,13.8,8,30,2024-02-26T05:58:25,2024-02-26T18:12:59,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-27,31.7,26.3,29.1,38.4,26.3,33.9,24.6,77.2,0,0,0,rain,0,0,29.5,20.3,333.2,1008.8,56.3,6.4,224.7,19.4,9,30,2024-02-27T05:58:25,2024-02-27T18:12:39,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-28,30.1,24.7,27.3,36.6,24.7,30.4,25.1,88.2,42.975,100,16.67,rain,0,0,24.5,16.6,304.8,1008.7,64.9,5.7,174.9,15.1,6,30,2024-02-28T05:58:25,2024-02-28T18:12:18,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-02-29,27.6,25.2,26.3,32.5,25.2,27.2,24.9,92.6,104.661,100,16.67,rain,0,0,23.4,12.7,302.4,1009.1,68.9,5.5,150.3,12.9,7,30,2024-02-29T05:58:24,2024-02-29T18:11:56,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-01,32,25,28.4,39.6,25,31.9,24.7,81.1,0.005,100,4.17,rain,0,0,23,13.3,280,1009.3,53.4,6.1,214.4,18.5,7,30,2024-03-01T05:58:23,2024-03-01T18:11:35,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-02,30,25.3,27.7,38.8,25.3,31.7,25.4,87.3,16.627,100,16.67,rain,0,0,29.5,15.3,277.6,1009.3,59.9,5.8,168.7,14.6,7,30,2024-03-02T05:58:21,2024-03-02T18:11:12,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-03,30.5,25,27.4,38.2,25,30.2,24.9,86.6,6.755,100,4.17,rain,0,0,35.3,21.7,280.4,1009.9,59.2,6.1,160.1,13.8,5,30,2024-03-03T05:58:18,2024-03-03T18:10:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-04,34,25,28.1,41.5,25,31.4,24.4,81.5,0.993,100,8.33,rain,0,0,37.1,26.9,254.4,1009.3,50.9,6.7,207.6,17.8,8,30,2024-03-04T05:58:15,2024-03-04T18:10:26,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-05,34.7,26,29.3,41.4,26,33.8,24.4,75.9,0,0,0,rain,0,0,44.6,26.7,249.2,1008.4,48,7.1,211.2,18.2,8,30,2024-03-05T05:58:12,2024-03-05T18:10:02,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-06,33.7,26,28.8,42,26,33.3,25,80.6,2.896,100,4.17,rain,0,0,29.5,30.2,253.5,1008,50.6,6.7,213.2,18.5,9,30,2024-03-06T05:58:08,2024-03-06T18:09:38,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-07,33.3,25.7,29.1,41.2,25.7,33.8,24.8,78.3,0.027,100,4.17,rain,0,0,46.4,25.4,255.7,1007.4,47.4,7.1,191.4,16.3,8,30,2024-03-07T05:58:04,2024-03-07T18:09:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-08,32,25.7,28.4,40.7,25.7,32.4,24.7,81,0,0,0,,0,0,51.8,33.8,245.5,1007.9,58,6.7,167.4,14.3,6,10,2024-03-08T05:58:00,2024-03-08T18:08:48,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96745099999,96749599999"
Jakarta,2024-03-09,27.1,24,25.7,30.4,24,26.2,24.3,92,50.584,100,25,rain,0,0,31.7,21.1,260.2,1009.6,74,5.5,56.2,5.1,3,10,2024-03-09T05:57:55,2024-03-09T18:08:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-10,29.7,25,27.1,36.9,25,30.3,25.2,89.7,0.113,100,16.67,rain,0,0,34.2,15,286.6,1009.9,63.4,5.2,154.2,13.4,7,30,2024-03-10T05:57:50,2024-03-10T18:07:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-11,29.2,25.3,27.5,35.3,25.3,30.8,25.3,88,25.281,100,16.67,rain,0,0,40.7,11.9,306.7,1010.4,66.7,5.5,146.7,12.8,6,30,2024-03-11T05:57:45,2024-03-11T18:07:31,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-12,31,25.6,28.4,38.2,25.6,32,24.3,79.1,0.014,100,8.33,rain,0,0,47.9,12.8,269.4,1010.3,56,6.3,201.3,17.6,8,10,2024-03-12T05:57:39,2024-03-12T18:07:04,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-13,30,25,27.8,35.6,25,31.3,24.8,84.1,21.141,100,8.33,rain,0,0,41.8,20.6,302.3,1010,67.5,5.5,158.2,13.7,5,10,2024-03-13T05:57:33,2024-03-13T18:06:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-14,29,26,27.3,34.5,26,30.3,24.8,86.7,11.191,100,29.17,rain,0,0,37.8,21.9,292.1,1010,68.6,5.5,154.7,13.4,6,10,2024-03-14T05:57:26,2024-03-14T18:06:11,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-15,30.1,24,26.7,36.2,24,28.7,24.1,85.9,28.836,100,20.83,rain,0,0,51.8,33.5,259.5,1010.7,64.6,5.9,138.3,12,6,10,2024-03-15T05:57:20,2024-03-15T18:05:43,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-16,29.1,24.7,25.9,34,24.7,26.7,24,89.3,20.108,100,25,rain,0,0,47.5,20.5,254.7,1011.2,72.7,5.6,195.1,16.9,8,30,2024-03-16T05:57:13,2024-03-16T18:05:16,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-17,29,24.3,26.7,34,24.3,28.9,24.2,86.7,26.675,100,25,rain,0,0,44.3,27.2,244.2,1010,62.1,6.1,217.5,18.8,8,10,2024-03-17T05:57:06,2024-03-17T18:04:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-18,32.1,24,28.3,39.4,24,31.7,24,78.3,0.343,100,8.33,rain,0,0,40.7,20.5,271,1009.5,48.8,6.7,239.8,20.7,8,10,2024-03-18T05:56:59,2024-03-18T18:04:21,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-19,34.3,25,29.4,40.8,25,32.5,23,70.1,0,0,0,,0,0,38.9,26.1,259.2,1009.5,38.3,7.2,264.5,22.8,9,10,2024-03-19T05:56:52,2024-03-19T18:03:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-20,35,24.3,29.5,41.4,24.3,32.1,22.1,66,0,0,0,,0,0,38.9,25.5,250,1009.3,36.6,8.3,300.4,25.9,10,10,2024-03-20T05:56:44,2024-03-20T18:03:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-21,32,24,28.5,37.9,24,32,23.5,75.2,0,0,0,rain,0,0,31.3,24.1,311.9,1009.5,43.7,7.2,260.8,22.6,9,30,2024-03-21T05:56:37,2024-03-21T18:02:57,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-22,29,25,26.6,34.5,25,28.8,24.5,88.4,68.127,100,25,rain,0,0,20.5,25.9,309.3,1009.1,67,5.5,225.4,19.4,7,30,2024-03-22T05:56:29,2024-03-22T18:02:29,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-23,33.7,25,29.2,39.3,25,33.1,24.3,76.6,0,0,0,,0,0,21.2,18.4,348.3,1009.1,37.1,5.5,263.7,22.7,9,30,2024-03-23T05:56:21,2024-03-23T18:02:01,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-24,33,26,29.7,41.1,26,35.3,25.2,78.1,0.004,100,4.17,rain,0,0,38.9,18.4,38.2,1009.8,52.4,5.9,255.1,22.1,9,30,2024-03-24T05:56:13,2024-03-24T18:01:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-25,33,25.3,28.7,40.4,25.3,33.1,24.5,78.7,0.01,100,4.17,rain,0,0,24.8,16.6,342.5,1010.2,50.7,6.4,259.1,22.5,9,30,2024-03-25T05:56:05,2024-03-25T18:01:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-26,34,25.3,29.1,40.7,25.3,33.3,24.4,76.8,0.011,100,4.17,rain,0,0,21.2,22.9,91.9,1011,46.5,5.6,260.6,22.5,9,30,2024-03-26T05:55:58,2024-03-26T18:00:36,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-03-27,29.7,26,28,35.7,26,31.5,24.6,82.4,0.401,100,8.33,rain,0,0,27.7,16.6,17.8,1012.4,59.1,5.5,206.5,17.8,8,10,2024-03-27T05:55:50,2024-03-27T18:00:08,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-03-28,33.4,25,28.3,39.1,25,31,24.1,79.2,2.1,100,54.17,rain,0,0,20.9,20.5,279.6,1011.4,44.2,5.1,219.9,19.1,8,30,2024-03-28T05:55:42,2024-03-28T17:59:39,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WIII,WIHH,96749099999"
Jakarta,2024-03-29,33.7,25.2,28.6,38.4,25.2,32,24,77.2,2.1,100,20.83,rain,0,0,22.3,16.6,110.7,1010.7,33.9,5.3,266.7,23,9,30,2024-03-29T05:55:34,2024-03-29T17:59:11,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WIII,WIHH"
